fdc_id,energy_kcal,energy_kj,protein_g,total_fat_g,carbohydrate_g,water_g,ash_g,alcohol_g,fiber_total_g,sugars_total_g,starch_g,sucrose_g,glucose_g,fructose_g,lactose_g,maltose_g,galactose_g,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,sodium_mg,zinc_mg,copper_mg,fluoride_ug,manganese_mg,selenium_ug,vitamin_a_rae_ug,vitamin_a_iu,retinol_ug,beta_carotene_ug,alpha_carotene_ug,vitamin_e_mg,vitamin_d_ug,vitamin_d_iu,vitamin_d2_ug,vitamin_d3_ug,vitamin_k_phylloquinone_ug,vitamin_k_menaquinone4_ug,vitamin_k_dihydrophylloquinone_ug,vitamin_c_mg,thiamin_mg,riboflavin_mg,niacin_mg,pantothenic_acid_mg,vitamin_b6_mg,folate_total_ug,folic_acid_ug,folate_food_ug,folate_dfe_ug,vitamin_b12_ug,choline_total_mg,betaine_mg,cryptoxanthin_beta_ug,lycopene_ug,lutein_zeaxanthin_ug,tocopherol_beta_mg,tocopherol_gamma_mg,tocopherol_delta_mg,tocotrienol_alpha_mg,tocotrienol_beta_mg,tocotrienol_gamma_mg,tocotrienol_delta_mg,cholesterol_mg,fatty_acids_saturated_g,fatty_acids_monounsaturated_g,fatty_acids_polyunsaturated_g,fatty_acids_trans_g,ala_18_3n3_g,epa_20_5n3_g,dha_22_6n3_g,dpa_22_5n3_g,linoleic_18_2_g,arachidonic_20_4_g,linolenic_18_3_g,sfa_4_0_g,sfa_6_0_g,sfa_8_0_g,sfa_10_0_g,sfa_12_0_g,sfa_14_0_g,sfa_16_0_g,sfa_18_0_g,sfa_20_0_g,sfa_22_0_g,sfa_15_0_g,sfa_17_0_g,sfa_24_0_g,mufa_18_1_g,mufa_16_1_g,mufa_20_1_g,mufa_14_1_g,mufa_22_1_g,pufa_18_4_g,pufa_18_3n6_g,trans_monoenoic_g,tfa_18_1t_g,tryptophan_g,threonine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,valine_g,arginine_g,histidine_g,alanine_g,aspartic_acid_g,glutamic_acid_g,glycine_g,proline_g,serine_g,hydroxyproline_g,phytosterols_mg,caffeine_mg,theobromine_mg,description,food_category_id,gram_weight
169838,308.0,1288.0,12.67,18.67,22.29,43.02,3.34,0.0,1.5,0.91,20.0,0.35,0.14,0.14,0.0,0.29,0.0,42.0,1.16,21.0,301.0,108.0,1125.0,0.79,0.142,,0.297,22.6,3.0,11.0,3.0,0.0,0.0,2.14,0.0,1.0,,,32.2,0.0,0.0,0.0,0.112,0.129,1.249,0.35,0.074,43.0,28.0,15.0,62.0,0.44,50.1,,0.0,0.0,10.0,0.22,7.24,3.12,0.0,0.05,0.0,0.25,87.0,3.361,4.294,9.311,0.138,0.914,0.045,0.045,0.003,8.182,0.025,0.997,0.0,0.001,0.007,0.005,0.002,0.022,1.956,1.193,0.064,0.061,0.005,0.023,0.023,4.137,0.033,0.114,0.0,0.0,0.0,0.083,0.061,0.06,0.145,0.451,0.547,0.993,0.863,0.309,0.171,0.559,0.386,0.673,0.922,0.258,0.656,1.151,2.577,0.579,0.691,0.511,,,0.0,0.0,"Restaurant, family style, shrimp, breaded and fried",25,169.0
169839,151.0,634.0,5.42,6.06,18.8,68.24,1.48,0.0,1.1,3.09,13.63,0.0,0.0,0.0,3.02,0.07,0.01,99.0,0.68,19.0,137.0,135.0,361.0,0.64,0.064,,0.194,19.4,31.0,118.0,30.0,9.0,1.0,0.75,0.1,3.0,,,0.5,,,0.0,0.095,0.254,0.783,0.474,0.057,34.0,12.0,22.0,42.0,0.18,3.9,,0.0,0.0,77.0,0.04,1.72,0.41,0.03,0.23,0.09,0.01,10.0,2.147,1.954,1.663,0.117,0.24,0.0,0.0,0.001,1.395,0.008,0.251,0.059,0.046,0.029,0.073,0.082,0.267,1.067,0.431,0.019,0.014,0.031,0.021,0.008,1.83,0.051,0.037,0.027,0.001,0.0,0.011,0.084,0.073,0.079,0.165,0.292,0.545,0.315,0.121,0.085,0.322,0.22,0.474,0.234,0.159,0.209,0.391,1.761,0.166,0.674,0.323,0.0,,0.0,0.0,"Restaurant, family style, macaroni & cheese, from kids' menu",25,136.0
169840,356.0,1487.0,4.58,19.61,40.17,33.09,2.55,,3.1,4.48,32.53,1.07,1.17,1.05,0.0,1.19,0.0,22.0,0.67,17.0,90.0,135.0,833.0,0.43,0.087,,0.486,6.0,0.0,4.0,0.0,2.0,0.0,1.27,,,,,41.1,0.0,0.0,,0.107,0.091,0.73,0.405,0.077,,,,,,,,1.0,0.0,13.0,0.21,8.83,3.93,0.04,0.08,0.08,0.0,,3.574,4.408,10.255,0.139,1.178,0.0,0.0,0.0,8.983,0.008,1.252,0.0,0.0,0.009,0.005,0.003,0.022,2.237,1.123,0.063,0.062,0.005,0.021,0.024,4.301,0.037,0.057,0.0,0.001,0.0,0.074,0.036,0.036,0.042,0.084,0.157,0.293,0.063,0.063,0.115,0.199,0.094,0.189,0.21,0.094,0.136,0.22,1.351,0.157,0.576,0.136,0.0,,,,"APPLEBEE'S, crunchy onion rings",25,350.0
169841,297.0,1241.0,19.62,16.24,17.98,43.38,2.78,,1.0,0.36,17.03,0.0,0.36,0.0,0.0,0.0,0.0,23.0,0.9,30.0,298.0,336.0,740.0,0.71,0.069,,0.258,16.8,9.0,67.0,7.0,20.0,1.0,1.45,,,,,,,,,0.103,0.183,7.847,1.67,0.506,,,,,0.14,,,11.0,5.0,72.0,0.24,7.86,3.52,0.03,0.17,0.08,0.0,52.0,2.849,4.385,7.042,0.12,0.0,0.001,0.004,0.004,6.893,0.047,0.061,0.0,0.0,0.006,0.006,0.004,0.019,1.78,0.894,0.049,0.052,0.005,0.017,0.018,3.403,0.055,0.917,0.001,0.0,0.0,0.061,0.035,0.035,0.22,0.638,1.015,1.622,1.476,0.523,0.272,0.816,0.523,1.109,1.214,0.712,1.12,1.727,3.464,0.858,0.973,0.586,0.04,,,,"APPLEBEE'S, chicken tenders platter",25,209.0
169842,293.0,1225.0,18.06,15.48,20.29,43.12,3.06,,0.7,0.09,19.63,0.09,0.0,0.0,0.0,0.0,0.0,12.0,0.59,28.0,268.0,319.0,874.0,0.66,0.066,,0.262,16.3,2.0,11.0,2.0,3.0,0.0,1.21,,,,,,,,,0.097,0.133,6.733,1.405,0.487,7.0,,7.0,,0.11,,,1.0,0.0,49.0,0.15,6.97,2.47,0.0,0.09,0.06,0.0,40.0,2.763,3.319,7.891,0.123,0.826,0.001,0.003,0.004,6.927,0.032,0.894,0.002,0.0,0.006,0.006,0.003,0.02,1.667,0.921,0.049,0.051,0.004,0.015,0.02,3.227,0.038,0.046,0.001,0.0,0.0,0.068,0.031,0.031,0.19,0.6,0.77,1.44,2.25,0.48,0.27,0.69,0.5,0.83,1.24,0.69,0.89,1.26,3.05,0.8,1.06,0.69,0.0,,,,"CRACKER BARREL, chicken tenderloin platter, fried",25,175.0
169843,175.0,730.0,0.89,13.22,13.01,72.18,0.7,,1.6,11.07,0.0,1.73,5.16,4.19,0.0,0.0,0.0,34.0,0.29,11.0,24.0,162.0,110.0,0.16,0.019,,0.144,2.2,43.0,777.0,5.0,374.0,163.0,0.97,,,,,88.1,0.0,0.0,14.2,0.03,0.052,0.28,0.255,0.125,,,,,,,,1.0,0.0,70.0,0.1,7.22,2.22,0.0,0.0,0.04,0.0,11.0,2.039,2.752,7.458,0.085,0.831,0.0,0.0,0.0,6.54,0.012,0.897,0.0,0.0,0.0,0.003,0.002,0.011,1.344,0.56,0.043,0.044,0.003,0.013,0.017,2.668,0.017,0.059,0.0,0.002,0.0,0.066,0.008,0.006,0.01,0.02,0.03,0.04,0.06,0.01,0.01,0.03,0.02,0.04,0.08,0.02,0.04,0.07,0.1,0.03,0.07,0.04,0.0,,,,"CRACKER BARREL, coleslaw",25,167.0
169844,385.0,1613.0,5.29,22.23,41.05,28.92,2.51,,2.4,4.76,33.83,0.95,1.22,1.24,0.0,1.35,0.0,22.0,0.74,20.0,92.0,150.0,780.0,0.55,0.088,,0.397,5.2,0.0,5.0,0.0,2.0,0.0,1.23,,,,,50.6,,0.1,,0.12,0.07,0.863,0.38,0.089,13.0,,,,,,,2.0,0.0,44.0,0.18,8.33,3.23,0.04,0.15,0.04,0.0,,3.729,4.611,10.56,0.207,1.14,0.0,0.0,0.0,9.299,0.009,1.24,0.0,0.0,0.01,0.011,0.014,0.03,2.244,1.237,0.068,0.063,0.006,0.023,0.025,4.481,0.032,0.075,0.0,0.011,0.0,0.1,0.07,0.064,0.049,0.138,0.177,0.364,0.138,0.079,0.128,0.246,0.108,0.216,0.236,0.118,0.167,0.236,1.742,0.187,0.601,0.216,0.0,,,,"DENNY'S, onion rings",25,166.0
169845,170.0,712.0,7.84,8.52,15.51,66.64,1.49,,1.5,2.03,11.37,0.5,0.63,0.7,0.0,0.2,0.0,45.0,1.29,23.0,89.0,206.0,351.0,1.04,0.106,,0.277,18.4,28.0,258.0,18.0,120.0,0.0,0.75,,,,,,,,0.9,0.107,0.167,2.0,0.44,0.143,36.0,,,,0.39,,,0.0,2740.0,159.0,0.0,0.36,0.06,0.03,0.27,0.08,0.0,19.0,3.104,3.6,1.213,0.217,0.081,0.0,0.0,0.005,1.054,0.02,0.085,0.007,0.006,0.005,0.02,0.022,0.199,1.824,0.916,0.015,0.006,0.025,0.055,0.004,3.254,0.21,0.053,0.041,0.002,0.0,0.004,0.185,0.169,0.09,0.33,0.37,0.71,0.56,0.19,0.14,0.4,0.25,0.45,0.5,0.27,0.44,0.69,2.24,0.46,0.79,0.39,0.06,,,,"DENNY'S, spaghetti and meatballs",25,565.0
169846,219.0,915.0,13.49,10.79,16.89,56.74,2.09,0.0,0.9,0.45,16.02,0.1,0.25,0.0,0.0,0.1,0.0,14.0,0.38,23.0,207.0,251.0,561.0,0.39,0.044,,0.129,17.5,3.0,16.0,2.0,3.0,0.0,0.94,0.4,15.0,,,0.1,,,0.0,0.06,0.096,2.475,0.358,0.231,17.0,0.0,17.0,17.0,1.17,53.7,,4.0,1.0,74.0,0.09,4.44,1.68,0.02,0.06,0.08,0.0,36.0,1.876,2.311,5.334,0.095,0.557,0.053,0.108,0.004,4.541,0.013,0.603,0.0,0.0,0.006,0.006,0.005,0.018,1.175,0.573,0.033,0.033,0.004,0.011,0.013,2.229,0.024,0.05,0.0,0.001,0.004,0.046,0.029,0.028,0.149,0.458,0.642,1.124,1.213,0.403,0.179,0.529,0.424,0.724,0.841,0.327,0.783,1.277,2.206,0.648,0.738,0.514,0.004,,0.0,0.0,"Restaurant, family style, fish fillet, battered or breaded, fried",25,226.0
169847,302.0,1265.0,18.88,16.63,19.29,42.3,2.9,,0.9,0.24,17.99,0.05,0.17,0.0,0.0,0.03,0.0,18.0,0.74,29.0,297.0,324.0,800.0,0.68,0.067,,0.245,19.7,7.0,44.0,6.0,11.0,0.0,1.39,,,,,,,,,0.097,0.166,7.76,1.511,0.479,11.0,,11.0,,0.13,,,7.0,1.0,68.0,0.18,7.67,3.12,0.01,0.13,0.07,0.0,46.0,2.946,3.865,7.935,0.133,0.635,0.0,0.003,0.003,7.152,0.041,0.704,0.0,0.0,0.007,0.006,0.006,0.022,1.8,0.96,0.051,0.052,0.005,0.017,0.019,3.507,0.048,0.299,0.001,0.0,0.0,0.069,0.04,0.039,0.209,0.595,0.876,1.537,1.903,0.507,0.247,0.745,0.527,0.947,1.236,0.706,0.996,1.473,3.228,0.828,1.178,0.674,0.012,,,,"Restaurant, family style, chicken tenders",25,201.0
169848,197.0,825.0,2.49,8.99,26.59,59.85,2.08,,2.7,1.38,23.23,0.3,0.58,0.51,0.0,0.0,0.0,17.0,0.56,26.0,71.0,416.0,468.0,0.29,0.066,,0.168,,,,,,,0.55,,,,,32.6,,0.0,0.0,0.007,0.048,2.17,0.455,0.203,23.0,,23.0,,,,,,,,0.07,5.02,1.8,0.0,0.12,0.0,0.0,,1.689,2.035,5.029,0.048,0.623,0.0,0.0,0.0,4.372,0.003,0.651,0.001,0.0,0.003,0.008,0.0,0.01,0.964,0.618,0.031,0.029,0.003,0.011,0.011,1.993,0.01,0.023,0.0,0.004,0.001,0.027,0.015,0.014,,,,,,,,,,,,,,,,,,,,,,,"Restaurant, family style, hash browns",25,94.0
169849,194.0,812.0,6.49,11.75,15.61,64.53,1.62,,1.1,2.83,12.17,0.0,0.0,0.0,2.7,0.13,0.0,145.0,0.57,17.0,202.0,127.0,375.0,0.83,0.061,,0.13,16.9,61.0,230.0,59.0,19.0,0.0,0.73,,,,,,,,,0.097,0.247,0.71,0.47,0.06,28.0,,,,0.19,,,0.0,0.0,47.0,0.09,4.21,1.39,0.0,0.17,0.02,0.0,18.0,4.178,2.813,3.941,0.222,0.424,0.002,0.0,0.004,3.453,0.015,0.448,0.112,0.089,0.056,0.137,0.159,0.522,2.122,0.816,0.03,0.029,0.056,0.04,0.012,2.604,0.092,0.051,0.052,0.0,0.001,0.024,0.154,0.134,0.07,0.18,0.31,0.66,0.59,0.17,0.1,0.38,0.26,0.38,0.29,0.22,0.2,0.38,1.85,0.19,0.84,0.36,0.0,,,,"CRACKER BARREL, macaroni n' cheese",25,175.0
169850,185.0,774.0,10.83,10.69,11.36,64.87,2.25,0.0,1.5,3.15,6.13,0.0,1.18,1.18,0.61,0.0,0.18,197.0,0.79,22.0,178.0,255.0,466.0,1.32,0.07,,0.139,18.0,81.0,550.0,64.0,197.0,9.0,0.91,0.0,1.0,,,6.8,3.2,0.3,0.7,0.14,0.237,1.843,0.492,0.122,26.0,17.0,8.0,38.0,0.66,33.5,594.4,0.0,2517.0,97.0,0.0,0.14,0.01,0.01,0.05,0.04,0.0,36.0,4.941,3.313,0.788,0.312,0.055,0.002,0.001,0.006,0.67,0.024,0.057,0.119,0.097,0.065,0.167,0.188,0.664,2.435,1.042,0.016,0.008,0.072,0.064,0.005,2.999,0.183,0.03,0.071,0.0,0.0,0.001,0.253,0.226,0.134,0.375,0.416,0.864,0.824,0.247,0.114,0.495,0.358,0.457,0.468,0.275,0.407,0.768,2.057,0.347,1.121,0.499,0.07,,0.0,0.0,"Restaurant, Italian, lasagna with meat",25,457.0
169851,184.0,770.0,11.28,10.84,10.33,65.29,2.25,,1.6,3.53,4.83,0.0,1.02,1.11,1.22,0.0,0.18,211.0,0.75,22.0,183.0,258.0,450.0,1.31,0.061,,0.113,15.2,60.0,414.0,48.0,153.0,0.0,0.86,,,,,6.8,3.2,0.3,0.7,0.16,0.273,1.93,0.515,,35.0,,,,0.55,33.5,594.4,0.0,2177.0,105.0,0.0,0.2,0.01,0.01,0.04,0.0,0.0,40.0,5.347,3.203,0.789,0.335,0.058,0.003,0.001,0.007,0.664,0.025,0.06,0.138,0.112,0.075,0.194,0.214,0.747,2.586,1.104,0.016,0.008,0.081,0.067,0.005,2.871,0.194,0.03,0.079,0.0,0.0,0.002,0.265,0.235,0.125,0.393,0.429,0.902,0.84,0.25,0.116,0.5,0.348,0.483,0.456,0.277,0.429,0.804,2.019,0.366,1.081,0.509,0.09,,,,"OLIVE GARDEN, lasagna classico",25,422.0
169852,102.0,428.0,4.26,1.85,17.14,75.92,0.82,,1.7,1.77,11.57,0.0,0.89,0.87,0.0,0.0,0.0,11.0,0.98,16.0,44.0,124.0,183.0,0.34,0.067,,0.213,13.3,11.0,218.0,,131.0,0.0,0.79,,,,,4.2,0.0,0.0,1.2,0.067,0.117,1.14,0.18,0.082,27.0,,,,,7.8,469.4,0.0,1781.0,128.0,0.0,0.54,0.05,0.03,0.26,0.0,0.0,0.0,0.336,0.836,0.645,0.007,0.115,0.0,0.0,0.0,0.526,0.0,0.119,0.003,0.0,0.0,0.002,0.002,0.013,0.226,0.068,0.008,0.004,0.003,0.002,0.003,0.806,0.007,0.019,0.0,0.0,0.0,0.004,0.005,0.005,0.035,0.104,0.127,0.243,0.081,0.058,0.069,0.173,0.092,0.15,0.15,0.081,0.127,0.254,1.444,0.104,0.416,0.173,0.0,,,,"OLIVE GARDEN, spaghetti with pomodoro sauce",25,478.0
169853,104.0,435.0,3.42,1.75,18.63,75.25,0.96,,1.7,1.87,12.6,0.0,0.93,0.94,0.0,0.0,0.0,17.0,0.74,14.0,43.0,143.0,218.0,0.33,0.071,,0.206,6.9,9.0,187.0,,110.0,0.0,0.84,,,,,4.4,0.0,0.0,1.0,0.077,0.13,1.183,0.17,0.086,32.0,,,,,8.1,474.7,3.0,1964.0,137.0,0.0,0.11,0.0,0.01,0.2,0.0,0.0,0.0,0.36,0.927,0.375,0.009,0.032,0.001,0.002,0.0,0.336,0.0,0.033,0.0,0.0,0.0,0.001,0.001,0.007,0.267,0.068,0.006,0.003,0.002,0.002,0.002,0.902,0.015,0.008,0.0,0.0,0.0,0.001,0.008,0.008,0.043,0.096,0.107,0.204,0.075,0.054,0.075,0.15,0.075,0.129,0.15,0.064,0.107,0.214,1.136,0.096,0.343,0.15,0.0,,,,"CARRABBA'S ITALIAN GRILL, spaghetti with pomodoro sauce",25,489.0
169854,271.0,1134.0,11.67,17.74,16.2,51.82,2.57,,1.8,2.89,12.5,0.25,0.97,0.83,0.66,0.18,0.0,293.0,0.71,30.0,288.0,176.0,561.0,1.88,0.068,,0.129,16.0,10.0,195.0,,112.0,0.0,0.89,,,,,,,,,0.065,0.22,0.78,0.37,0.125,14.0,,,,0.72,,,11.0,1562.0,58.0,0.02,1.71,0.35,0.14,0.0,0.0,0.0,41.0,7.52,4.088,2.107,0.421,0.193,0.003,0.0,0.006,1.848,0.022,0.205,0.23,0.19,0.12,0.29,0.33,1.078,3.522,1.515,0.028,0.015,0.116,0.08,0.007,3.711,0.209,0.035,0.105,0.0,0.0,0.012,0.334,0.297,,,,,,,,,,,,,,,,,,,,,,,"ON THE BORDER, cheese enchilada",25,250.0
169855,273.0,1142.0,11.24,18.47,15.45,52.38,2.45,,1.9,2.6,10.9,0.21,0.71,0.55,0.72,0.41,0.0,314.0,0.66,29.0,268.0,140.0,528.0,1.83,0.055,,0.118,15.8,205.0,988.0,186.0,191.0,0.0,1.28,,,,,,,,,0.063,0.223,0.627,0.332,0.122,17.0,,,,0.86,,,58.0,820.0,143.0,0.05,2.5,0.52,0.13,0.01,0.04,0.0,42.0,8.365,4.686,2.746,0.54,0.246,0.004,0.0,0.007,2.427,0.023,0.262,0.253,0.212,0.135,0.33,0.377,1.212,3.954,1.62,0.034,0.02,0.128,0.084,0.009,4.284,0.218,0.039,0.117,0.0,0.0,0.015,0.433,0.393,0.151,0.418,0.52,1.128,0.914,0.306,0.117,0.603,0.535,0.686,0.457,0.306,0.374,0.788,2.48,0.248,1.585,0.647,0.0,,,,"Restaurant, Mexican, cheese enchilada",25,244.0
169856,216.0,903.0,8.99,11.99,17.97,59.1,1.96,,2.2,1.23,13.86,0.0,0.46,0.35,0.41,0.0,0.0,111.0,0.87,30.0,161.0,176.0,503.0,1.31,0.06,,0.156,12.1,124.0,731.0,105.0,189.0,13.0,1.74,,,,,,,,,0.068,0.132,1.928,0.443,0.136,12.0,,,,0.29,,,68.0,268.0,102.0,0.07,3.17,0.55,0.14,0.01,0.09,0.0,30.0,3.983,3.822,2.967,0.272,0.201,0.001,0.0,0.004,2.679,0.031,0.209,0.064,0.049,0.033,0.087,0.093,0.338,2.265,0.939,0.027,0.014,0.034,0.033,0.007,3.554,0.173,0.05,0.031,0.0,0.003,0.009,0.222,0.211,0.11,0.37,0.4,0.88,0.71,0.23,0.12,0.55,0.3,0.47,0.49,0.26,0.48,0.73,1.55,0.33,0.84,0.43,0.0,,,,"Restaurant, Mexican, cheese tamales",25,302.0
169857,206.0,861.0,19.0,10.95,7.8,59.88,2.37,,0.9,2.89,4.57,0.0,1.11,0.92,0.18,0.58,0.1,142.0,0.78,30.0,235.0,319.0,467.0,1.16,0.079,,0.169,25.3,53.0,356.0,42.0,129.0,0.0,1.89,,,,,,,,,0.103,0.223,6.447,1.4,0.227,22.0,,,,0.46,,,0.0,1998.0,113.0,0.0,1.03,0.17,0.04,0.0,0.0,0.0,67.0,3.517,4.664,1.437,0.141,0.125,0.002,0.004,0.005,1.229,0.04,0.128,0.072,0.055,0.036,0.092,0.112,0.375,1.999,0.657,0.028,0.014,0.039,0.03,0.007,4.388,0.187,0.035,0.039,0.001,0.0,0.004,0.11,0.098,0.244,0.798,0.863,1.576,1.567,0.488,0.235,1.248,0.647,0.976,1.107,0.582,0.938,1.661,3.387,0.722,1.726,0.844,0.05,,,,"CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta",25,339.0
169858,211.0,885.0,15.33,11.23,12.28,58.62,2.54,,0.9,2.68,8.47,0.0,1.01,0.72,0.51,0.44,0.0,95.0,0.58,25.0,236.0,277.0,625.0,0.86,0.062,,0.129,24.0,37.0,259.0,29.0,97.0,0.0,1.59,,,,,,,,,0.057,0.163,5.58,0.955,0.183,16.0,,,,0.34,,,0.0,1211.0,59.0,0.04,2.21,0.19,0.06,0.0,0.07,0.0,40.0,2.113,5.803,2.02,0.095,0.221,0.001,0.001,0.003,1.733,0.027,0.233,0.049,0.033,0.022,0.052,0.062,0.206,1.117,0.444,0.048,0.027,0.022,0.017,0.015,5.562,0.094,0.105,0.019,0.003,0.0,0.012,0.069,0.062,0.188,0.603,0.663,1.227,1.266,0.376,0.188,0.999,0.475,0.742,0.87,0.485,0.732,1.246,2.641,0.584,1.088,0.643,0.02,,,,"OLIVE GARDEN, chicken parmigiana without pasta",25,304.0
169859,409.0,1713.0,7.7,7.3,79.6,2.9,2.32,0.0,5.5,20.0,,,,,,,,35.0,33.8,61.0,172.0,211.0,417.0,0.9,0.2,,,12.0,680.0,2344.0,675.0,43.0,28.0,1.86,3.1,125.0,,3.1,3.1,,,0.0,1.2,1.3,15.6,,1.6,625.0,606.0,19.0,1049.0,4.7,21.4,,0.0,0.0,630.0,,,,,,,,0.0,0.8,4.0,2.1,0.1,,0.0,0.0,0.0,1.974,0.0,0.126,0.001,0.0,0.0,0.0,0.001,0.003,0.606,0.133,0.024,0.01,0.0,0.0,0.007,3.956,0.016,0.024,0.0,0.003,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with almonds",8,32.0
169860,534.0,2234.0,0.0,52.0,16.7,30.0,1.3,0.0,0.0,16.7,,,,,,,,0.0,0.0,0.0,16.0,30.0,542.0,0.0,0.0,,,0.0,819.0,3577.0,768.0,610.0,0.0,5.0,0.0,0.0,,,93.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.4,,0.0,0.0,0.0,,,,,,,,0.0,8.35,17.0,23.8,,,0.0,0.0,0.0,20.87,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,5.27,3.08,,,,,,16.9,0.0,0.1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,"Margarine-like, vegetable oil spread, stick or tub, sweetened",4,14.0
169861,500.0,2092.0,9.0,28.1,58.1,2.8,2.0,0.0,10.0,0.54,,,,,,,,10.0,2.78,108.0,250.0,225.0,3.0,2.64,0.221,,,7.3,8.0,155.0,0.0,70.0,46.0,2.43,0.0,0.0,,,4.3,,,0.3,0.13,0.14,1.55,,0.21,17.0,0.0,17.0,17.0,0.0,16.0,,0.0,0.0,1087.0,,,,,,,,0.0,5.05,8.29,13.52,,,0.0,0.0,0.0,12.73,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.08,3.93,1.04,,,,,,8.23,0.06,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,"Snacks, popcorn, home-prepared, oil-popped, unsalted",23,8.0
169862,403.0,1685.0,9.0,10.5,73.0,5.2,2.14,0.0,9.7,15.4,,,,,,,,39.0,17.3,98.0,296.0,337.0,287.0,2.3,0.4,,,41.8,430.0,1442.0,430.0,5.0,0.0,0.74,1.9,77.0,,1.9,2.2,,,0.2,0.7,0.8,9.6,,1.0,192.0,173.0,19.0,314.0,2.9,28.8,,1.0,0.0,137.0,,,,,,,,0.0,1.0,5.8,3.1,0.1,,0.0,0.0,0.0,2.934,0.0,0.166,0.0,0.0,0.0,0.0,0.002,0.002,0.773,0.198,,,,,,5.759,0.003,0.036,,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,"Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal",8,52.0
169863,531.0,2223.0,5.2,32.2,55.2,6.1,1.3,0.0,6.2,34.27,,,,,,,,42.0,1.75,56.0,154.0,254.0,152.0,1.17,0.319,,,16.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,,1.4,,0.0,0.5,0.14,0.08,0.42,,0.12,9.0,0.0,9.0,9.0,0.07,12.8,,0.0,0.0,48.0,,,,,,,,0.0,22.72,4.97,3.1,,,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.16,1.97,1.58,11.72,4.41,2.15,0.74,,,,,,4.97,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,41.0,"Snacks, granola bar, with coconut, chocolate coated",23,28.35
169864,69.0,289.0,1.9,1.5,12.1,84.1,0.43,0.0,1.1,2.39,,,,,,,,14.0,0.4,15.0,33.0,135.0,14.0,0.22,0.08,,,1.2,8.0,150.0,0.0,73.0,33.0,0.15,0.0,0.0,,,13.4,,,0.3,0.05,0.05,1.1,,0.05,16.0,0.0,16.0,16.0,0.0,15.2,,0.0,1.0,550.0,,,,,,,,0.0,0.14,0.97,0.32,,,0.0,0.0,0.0,0.302,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.009,0.099,0.029,,,,,,0.957,0.009,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,"Babyfood, vegetable and brown rice, strained",3,230.0
169865,64.0,268.0,3.4,0.5,11.49,84.1,0.51,0.0,2.5,2.89,0.68,,,,,,,14.0,1.5,25.0,52.0,93.0,6.0,0.46,0.08,39.4,,1.2,19.0,390.0,0.0,228.0,11.0,0.07,0.0,0.0,,,12.6,,,3.0,0.1,0.08,1.4,,0.06,16.0,0.0,16.0,16.0,0.0,14.7,,0.0,0.0,1261.0,,,,,,,,0.0,0.1,0.18,0.18,0.0,,0.0,0.0,0.0,0.171,0.0,0.008,0.0,0.0,0.0,0.0,0.001,0.002,0.085,0.009,0.0,0.0,0.0,0.0,0.0,0.179,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,"Babyfood, peas and brown rice",3,230.0
169866,121.0,505.0,15.5,2.8,8.4,69.9,3.4,0.0,0.1,0.0,,,,,,,,12.0,0.91,18.0,155.0,261.0,983.0,1.93,0.063,,,22.2,1.0,3.0,1.0,0.0,0.0,0.2,0.1,4.0,,,0.3,,,0.4,0.3,0.17,3.16,,0.27,3.0,0.0,3.0,3.0,0.54,76.0,6.7,0.0,0.0,0.0,,,,,,,,44.0,0.97,1.19,0.36,,,0.0,0.0,0.0,0.305,0.0,0.026,0.0,0.0,0.0,0.002,0.006,0.039,0.587,0.319,,,,,,0.994,0.09,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,"Frankfurter, meat and poultry, low fat",7,143.0
